25,2,9,0,1590,40,1,0
30,0,5,0,0,32,1,1
23,2,9,0,0,40,1,0
34,2,11,27828,0,60,2,1
30,0,9,0,2057,48,1,0
39,0,10,0,0,40,1,1
30,2,7,0,1721,38,1,0
38,1,10,0,0,38,5,0
26,1,9,0,0,40,1,0
20,2,10,0,0,16,1,0
37,2,13,0,0,40,5,0
33,0,9,0,0,40,1,0
24,2,13,0,0,40,1,0
42,0,13,0,0,60,3,1
51,0,9,3103,0,84,2,0
56,0,12,0,0,45,5,1
22,2,10,0,0,40,1,0
52,0,10,0,0,60,2,0
44,1,13,4934,0,45,1,1
34,0,9,4064,0,35,1,0
51,1,10,0,0,42,1,1
20,2,10,0,0,40,0,0
19,2,10,0,0,25,1,0
37,0,13,0,0,40,1,1
68,0,9,0,0,40,1,1
22,1,10,0,0,40,1,0
56,0,13,0,0,40,3,0
37,0,9,0,0,40,1,0
52,0,2,0,0,40,1,0
26,1,9,0,0,40,1,0
33,0,14,0,0,50,1,0
45,1,14,0,0,42,5,0
18,2,7,0,0,15,1,0
43,0,10,0,0,60,2,1
64,0,16,15024,0,50,2,1
18,2,9,0,0,20,1,0
20,2,10,0,0,45,0,0
57,0,9,0,0,40,1,1
41,1,9,3674,0,42,1,0
34,0,14,0,1887,50,1,1
19,2,9,0,0,40,1,0
44,1,5,0,0,55,1,0
56,0,6,0,0,40,1,0
36,0,9,0,0,80,3,0
48,1,13,0,0,48,1,0
29,0,9,0,0,40,1,1
33,2,13,2174,0,40,1,0
31,0,3,0,0,40,1,0
39,0,14,0,0,45,1,1
66,0,9,10605,0,40,1,1
27,2,13,0,0,50,1,1
39,1,9,99999,0,40,1,1
59,0,4,5178,0,50,1,1
26,2,9,0,0,40,1,0
31,1,11,0,0,40,1,0
45,0,9,0,0,40,0,0
23,2,9,0,0,30,1,0
36,1,9,0,0,40,5,0
34,0,10,0,0,12,1,1
32,0,9,0,0,84,1,1
37,0,13,0,0,50,1,1
33,2,13,0,0,45,1,0
50,0,15,99999,0,80,2,1
32,2,12,0,0,40,4,0
35,2,13,0,0,40,1,0
37,0,7,0,0,40,1,0
44,1,10,0,0,60,1,0
57,1,10,0,0,25,1,0
29,0,10,0,0,40,5,0
55,0,9,0,0,50,1,1
43,0,15,0,0,25,3,1
43,0,10,0,0,70,1,0
45,0,10,0,0,60,2,1
33,0,14,0,0,8,2,0
26,1,6,0,0,40,1,0
23,0,10,0,0,68,1,0
41,1,4,0,0,40,1,0
24,0,9,0,0,40,1,0
47,0,13,0,0,44,2,0
34,2,9,0,0,45,2,0
40,0,9,0,0,40,1,1
28,0,13,0,1485,40,1,0
24,2,9,0,0,40,1,0
73,0,10,0,0,10,0,0
23,2,9,0,0,15,1,0
43,0,9,0,0,40,2,1
26,1,13,0,0,40,1,0
58,2,16,0,1485,35,2,1
52,0,9,0,0,35,1,0
29,0,7,0,0,99,1,1
47,0,7,0,0,35,1,0
49,1,9,0,0,37,1,0
40,0,7,0,0,40,1,0
62,0,9,0,0,40,2,0
49,0,9,0,1977,55,1,1
50,1,13,0,0,50,1,1
31,2,9,0,0,40,1,0
48,2,14,0,0,50,5,0
24,2,9,0,0,40,1,0
41,2,9,3418,0,40,0,0
37,1,9,0,0,60,1,0
45,0,13,0,0,45,1,1
63,0,9,0,0,16,0,0
36,0,14,0,0,45,1,0
45,0,13,0,0,40,1,0
41,2,13,0,0,40,1,0
26,2,12,0,0,20,1,0
17,2,7,0,0,25,1,0
27,0,9,0,0,36,1,0
43,0,9,0,0,65,1,0
35,2,9,0,0,55,1,0
38,1,13,0,0,40,1,0
26,2,9,0,0,40,1,0
28,2,10,0,0,40,1,0
38,0,13,0,0,24,1,1
36,1,7,0,0,40,1,0
33,0,9,0,0,40,1,1
19,2,9,1055,0,70,1,0
22,2,12,0,0,25,0,0
42,0,6,0,0,40,4,0
50,0,6,0,0,40,1,1
30,0,9,0,0,30,1,0
37,0,10,0,0,40,6,0
54,0,15,99999,0,40,3,1
52,2,13,0,0,40,3,0
65,0,2,0,0,40,1,0
33,1,9,0,0,40,1,0
25,2,10,0,0,40,1,0
24,2,13,0,0,45,1,0
26,1,11,114,0,40,1,0
39,1,9,0,0,40,1,1
59,1,9,0,0,40,1,0
29,2,10,0,0,40,1,0
47,2,7,0,0,45,1,0
23,2,10,0,0,35,0,0
64,0,9,0,0,50,3,0
21,2,9,0,0,20,1,0
32,0,10,0,0,40,1,1
26,2,9,0,0,37,1,0
19,2,10,0,0,20,0,0
62,0,14,0,0,40,2,0
32,0,13,0,0,55,1,1
75,1,6,0,0,5,0,0
45,0,9,0,0,60,2,0
31,0,13,0,1887,50,1,1
32,0,9,2580,0,40,1,0
24,0,13,0,0,40,1,0
25,2,13,0,0,40,1,0
41,0,9,0,0,60,2,0
18,2,10,0,0,20,1,0
44,0,16,0,0,55,1,1
40,0,10,3411,0,50,1,0
27,2,13,0,0,40,1,0
23,2,13,0,0,40,1,0
21,2,10,2174,0,40,1,0
37,0,9,0,0,40,6,0
65,0,9,0,0,48,2,0
43,0,14,0,0,40,4,1
45,2,9,0,0,44,1,0
24,2,13,0,0,40,6,0
24,2,10,0,0,42,1,0
19,2,10,0,1721,35,5,0
37,0,13,0,0,65,1,1
24,2,9,0,0,35,1,0
34,0,10,0,0,40,1,0
50,0,9,0,0,39,6,0
36,0,9,0,0,40,1,0
39,0,13,0,0,60,1,0
44,0,4,0,0,38,2,0
45,0,9,0,0,40,6,0
32,2,7,0,0,40,6,0
47,0,14,0,0,40,4,1
50,0,9,0,0,40,1,0
32,0,11,0,0,40,1,0
19,2,9,0,0,40,1,0
19,2,10,0,0,20,0,0
28,1,14,0,0,10,6,0
28,1,9,0,0,50,1,0
39,2,14,0,0,40,4,1
21,2,10,2907,0,40,1,0
73,0,10,0,0,75,2,0
39,0,4,4508,0,40,1,0
25,2,10,0,0,40,1,0
31,2,10,0,0,20,1,0
51,1,10,0,0,32,1,0
39,0,13,0,0,28,1,0
31,1,13,0,0,40,1,0
21,2,10,0,0,17,1,0
46,1,13,27828,0,50,1,1
73,1,9,0,0,35,1,0
41,1,9,0,0,40,1,0
20,2,9,0,0,40,1,0
27,2,12,0,0,30,1,0
24,2,13,0,0,35,1,0
20,0,10,0,0,40,1,0
39,2,11,0,0,40,1,0
27,2,13,0,0,28,1,0
33,0,7,0,0,60,1,0
33,0,9,0,0,40,1,0
36,0,5,0,0,40,6,0
55,0,10,0,0,36,1,0
19,2,10,0,0,40,1,0
35,2,9,0,0,60,1,0
34,2,3,0,0,40,1,0
62,1,15,0,0,35,6,0
33,0,10,0,0,40,2,1
39,0,5,4386,0,55,1,0
36,0,10,0,0,40,5,0
41,1,13,0,0,33,1,0
39,0,9,0,0,60,2,0
38,0,9,0,1887,10,0,1
18,2,9,0,0,10,1,0
61,0,10,15024,0,45,1,1
20,2,11,0,0,36,4,0
35,0,9,0,0,65,2,1
27,2,9,0,0,40,1,0
66,0,6,0,0,38,1,0
21,2,9,0,0,40,1,0
20,2,10,0,0,18,1,0
34,1,10,0,0,40,1,0
63,2,3,0,0,50,1,0
20,2,9,0,0,40,0,0
31,1,9,0,0,40,1,0
41,0,16,0,2051,60,1,0
64,0,2,0,0,45,6,0
32,2,13,0,0,40,1,0
30,0,9,0,0,50,5,1
36,0,13,0,0,72,2,0
22,2,10,0,0,12,1,0
53,0,10,0,0,50,5,0
50,0,9,0,0,40,1,0
36,0,13,0,0,40,1,0
41,0,7,0,0,40,3,0
55,2,13,0,0,35,1,0
38,0,13,15024,0,50,1,1
28,2,13,2174,0,50,1,0
24,2,13,0,0,37,5,0
60,1,10,0,0,40,1,0
54,0,6,0,0,40,1,0
27,0,9,0,0,60,3,0
30,0,14,0,0,30,1,0
54,0,9,0,0,45,1,0
44,0,10,5178,0,40,1,1
52,0,9,0,0,60,1,1
18,2,7,0,0,20,1,0
55,0,4,0,0,50,1,0
35,0,13,0,0,50,1,1
37,1,13,0,0,40,1,1
22,2,10,0,0,40,1,0
45,0,13,0,0,45,1,1
38,0,13,0,0,60,1,0
48,0,13,0,0,40,1,0
35,0,11,0,0,40,1,0
21,0,11,0,0,50,1,0
37,0,9,0,0,60,2,1
18,2,7,0,0,25,1,0
26,1,6,0,0,35,1,0
48,0,13,0,0,50,3,0
51,1,10,8614,0,40,1,1
52,0,10,0,0,40,1,0
32,0,13,0,0,40,6,1
39,0,13,0,0,60,2,0
51,0,13,0,0,40,1,1
54,0,13,0,0,50,1,0
21,2,10,0,0,25,1,0
43,1,9,0,0,40,1,0
32,2,10,0,0,40,1,0
31,0,14,0,0,35,6,1
73,0,9,0,0,8,0,0
26,2,10,0,0,60,1,0
35,2,9,0,0,40,1,0
73,0,3,0,0,54,1,1
25,2,13,0,0,40,2,0
58,0,11,0,2377,65,2,0
32,1,9,0,0,37,1,0
28,0,13,0,0,40,1,0
41,2,14,0,0,30,2,0
53,0,9,0,0,48,2,0
49,1,9,0,0,35,1,0
55,0,13,0,0,40,1,1
29,0,10,7298,0,50,1,1
28,0,11,0,0,80,2,0
44,0,9,0,0,45,1,0
41,0,14,0,0,45,1,1
26,0,11,3103,0,45,1,1
23,0,9,0,0,40,1,1
37,0,13,0,0,40,2,1
23,2,13,13550,0,50,1,1
33,2,10,0,0,40,1,0
44,2,9,0,0,40,1,1
21,2,10,2907,0,30,1,0
36,0,7,0,0,40,1,0
44,0,13,5013,0,40,5,0
23,2,9,0,0,40,1,0
26,1,9,0,0,40,1,0
32,2,3,0,0,40,1,0
31,0,10,0,0,40,1,1
50,1,9,6497,0,35,5,0
18,2,10,0,0,20,3,0
49,0,13,0,0,50,1,1
59,1,9,0,0,40,1,0
38,1,9,0,0,28,1,0
50,0,10,0,0,55,3,0
51,0,10,0,1672,55,3,0
22,2,10,0,0,35,1,0
54,0,9,0,0,40,1,1
37,2,9,0,0,40,1,0
31,0,13,0,0,60,1,0
67,0,13,0,0,40,6,0
43,1,7,0,0,40,0,0
21,2,10,0,0,40,1,0
30,2,9,0,0,40,1,0
32,0,10,0,0,50,5,0
36,2,11,0,0,40,1,0
33,2,13,0,0,40,5,0
37,0,9,0,0,56,1,0
29,0,15,7298,0,48,1,1
18,2,10,0,0,30,0,0
26,2,10,0,0,40,1,0
51,0,4,0,0,40,1,0
39,0,9,0,0,40,1,0
18,2,9,0,0,30,1,0
52,0,8,0,1628,40,1,0
31,0,10,0,0,40,1,0
45,0,13,7298,0,53,1,1
38,0,10,0,0,38,1,0
21,2,12,0,0,35,1,0
33,1,9,0,0,40,1,0
39,1,10,0,0,40,1,0
31,0,9,0,0,40,1,0
43,0,13,0,1902,50,1,1
64,0,13,0,1672,10,0,0
33,0,13,7298,0,45,3,1
49,0,9,0,0,60,2,0
41,0,9,0,0,40,1,0
55,1,10,0,0,40,2,0
52,1,10,0,0,37,1,0
42,1,13,0,0,40,1,0
24,2,10,0,0,30,1,0
42,1,9,0,0,52,1,0
41,0,13,7298,0,40,6,1
35,0,9,0,0,40,1,0
71,0,3,0,0,10,0,0
54,1,14,0,0,42,4,1
24,2,3,0,0,40,1,0
59,0,9,0,0,40,0,0
30,2,7,0,0,40,0,0
57,0,13,0,0,40,4,1
58,0,14,15024,0,40,6,1
32,2,9,0,0,40,1,0
22,2,9,1055,0,25,1,0
20,1,9,0,0,25,1,0
60,0,13,0,0,40,0,0
51,1,9,0,0,40,1,0
26,2,9,0,0,20,5,0
33,0,7,0,0,40,1,0
19,2,6,0,0,40,1,0
50,0,9,15024,0,20,2,1
32,0,9,0,0,40,1,0
51,0,13,0,0,40,5,1
18,2,10,0,0,20,1,0
35,0,14,0,0,50,4,1
22,1,10,0,1602,25,0,0
46,1,9,0,0,55,1,0
37,1,9,0,0,45,1,0
45,0,10,0,1902,20,1,1
63,0,5,0,0,32,1,0
53,2,9,0,0,10,1,0
24,2,9,0,0,40,1,0
65,0,7,0,0,29,0,0
43,2,12,0,0,32,1,1
47,0,9,0,0,40,1,0
41,2,9,0,0,40,1,0
27,1,9,6849,0,40,1,0
35,0,9,0,0,75,3,0
19,2,10,0,0,24,1,0
47,1,10,0,0,35,1,0
25,2,13,0,1590,40,4,0
59,0,15,0,0,40,5,1
28,2,6,0,0,40,1,0
17,2,6,0,0,20,1,0
21,2,10,2463,0,50,1,0
31,1,9,0,0,40,1,0
49,1,9,0,0,40,1,0
48,0,14,7688,0,50,5,1
60,1,16,0,0,20,2,0
33,2,8,0,0,40,2,0
40,0,9,0,0,40,1,0
42,0,10,0,0,52,1,0
34,0,9,5013,0,40,1,0
38,1,11,0,0,52,4,0
58,0,10,0,0,70,2,1
20,2,10,0,0,40,1,0
52,1,10,0,0,55,1,0
22,0,10,0,0,40,5,0
24,0,13,0,0,35,1,1
39,1,9,0,0,40,1,0
41,0,14,99999,0,55,1,1
37,0,10,0,0,30,0,0
56,0,5,2580,0,40,1,0
21,2,9,0,0,40,1,0
29,1,9,0,0,25,1,0
45,1,11,0,0,10,1,0
44,0,10,0,0,80,5,1
54,0,14,0,0,45,1,1
24,2,10,2174,0,40,1,0
40,0,13,0,0,50,1,0
43,2,13,99999,0,60,6,1
20,2,10,0,0,16,0,0
41,1,7,0,0,40,2,0
32,1,11,0,0,40,1,0
31,0,13,0,0,25,1,0
26,1,9,0,0,40,1,0
50,0,13,0,0,40,6,1
62,0,11,3137,0,40,3,0
24,0,9,2885,0,45,1,0
58,1,13,0,0,65,1,1
44,0,10,0,0,40,3,1
44,1,8,0,0,40,1,0
37,0,10,0,0,50,3,1
65,2,4,2964,0,40,2,0
33,0,9,0,0,40,1,1
34,1,9,0,0,37,0,0
56,0,14,0,0,60,2,1
35,0,14,0,1977,48,1,1
33,2,13,0,1741,40,1,0
35,0,13,0,0,48,1,0
47,1,10,0,0,60,2,0
35,0,5,0,0,96,2,0
56,1,10,0,0,40,1,0
29,2,14,0,0,40,3,0
53,0,15,7298,0,50,3,1
42,1,11,0,0,25,1,0
20,2,10,0,0,40,0,0
24,2,13,0,0,50,1,0
33,0,9,0,0,40,1,0
42,0,6,0,0,45,1,0
38,0,10,0,1887,50,6,1
32,2,9,0,0,40,1,0
20,2,4,0,0,20,2,0
32,0,9,0,0,50,1,0
28,0,10,0,0,40,5,1
51,0,9,0,0,55,1,1
41,2,9,0,0,30,5,0
37,1,12,0,0,50,5,0
23,0,9,0,0,40,1,0
40,0,9,0,0,40,1,0
47,0,6,0,0,40,1,0
46,0,9,0,0,50,2,0
24,2,13,0,0,40,1,0
40,1,9,0,0,28,1,0
30,0,9,0,0,60,2,0
41,0,15,0,0,52,6,1
37,0,13,0,0,45,6,1
49,0,9,0,0,40,4,0
41,0,13,0,0,50,4,1
52,0,11,0,0,35,5,0
23,2,10,0,0,50,1,0
34,1,9,1471,0,40,1,0
25,2,13,0,2444,40,6,1
44,0,9,0,0,45,3,1
31,1,9,0,0,33,5,0
53,1,13,0,0,40,1,0
62,0,9,0,0,50,1,0
35,2,13,0,1876,55,1,0
30,2,13,0,0,40,4,0
48,0,9,0,0,40,6,1
36,2,13,0,0,40,1,1
32,1,7,0,0,33,1,0
22,2,10,0,0,28,1,0
17,2,7,0,0,40,0,0
19,2,9,0,0,40,1,0
26,2,9,0,0,40,1,0
20,2,10,0,0,40,0,0
56,0,10,0,0,35,6,1
45,0,4,0,0,21,1,0
23,2,10,0,0,40,1,0
31,1,9,0,0,40,1,0
30,2,7,0,0,8,1,0
42,0,9,5013,0,35,1,0
27,0,15,0,0,60,6,0
37,0,13,0,0,50,1,1
31,2,9,0,0,60,1,0
33,1,13,0,0,40,1,0
64,0,1,0,0,40,1,0
32,1,9,0,0,40,1,0
62,0,9,5178,0,40,0,1
37,0,10,0,0,40,1,0
25,0,7,0,0,40,1,0
49,0,9,4064,0,40,1,0
36,0,13,0,1902,40,1,1
67,0,10,10566,0,15,1,0
54,0,9,0,0,40,1,1
45,2,16,0,0,40,5,1
30,2,10,0,0,40,1,0
39,0,9,0,0,40,6,0
57,1,6,0,0,20,1,0
57,2,6,0,0,40,1,0
23,0,9,0,0,40,2,0
49,0,9,0,0,40,5,0
46,0,13,0,0,10,6,1
41,2,13,0,0,43,6,0
44,0,11,0,0,45,1,0
25,2,13,2463,0,30,1,0
34,0,13,0,0,45,5,1
24,2,13,0,0,25,1,0
32,2,13,0,0,45,1,0
27,0,9,0,0,50,5,1
67,0,8,0,0,40,1,0
36,0,9,0,0,40,1,0
40,1,10,0,1408,48,1,0
24,0,9,0,0,40,1,0
46,0,13,0,1902,40,1,1
44,1,9,0,0,38,6,0
23,0,10,0,0,40,2,1
46,2,15,0,0,90,1,0
31,2,11,0,0,40,1,0
21,0,10,0,0,40,5,0
61,0,9,0,0,40,1,1
71,0,9,0,0,15,2,0
42,0,13,0,0,40,1,1
27,0,10,0,0,5,0,0
21,2,10,0,0,16,6,0
21,2,1,0,0,25,1,0
28,1,13,2354,0,60,5,0
27,2,12,0,0,37,5,0
32,2,10,0,2001,25,1,0
47,1,9,0,0,40,1,0
22,2,12,0,0,35,1,0
56,0,9,0,0,40,1,0
20,0,9,0,0,40,1,0
30,2,10,0,0,40,1,0
22,2,10,0,0,25,1,0
28,0,11,7688,0,45,1,1
50,0,14,0,0,55,1,1
66,0,9,1424,0,10,6,0
38,2,10,0,0,46,1,0
62,0,8,0,0,30,1,0
36,1,14,0,0,40,4,1
47,0,6,0,0,35,1,0
25,2,9,0,0,40,1,0
26,0,10,0,0,40,1,0
37,0,7,0,0,40,1,0
70,0,4,0,0,8,2,0
52,0,7,0,0,40,1,0
70,0,5,0,0,18,1,0
19,2,9,0,0,40,6,0
23,2,7,0,0,3,1,0
37,0,13,0,0,16,1,1
37,1,7,0,0,40,1,0
45,1,10,0,0,40,6,0
29,0,13,0,0,50,1,1
56,0,13,0,0,20,2,0
50,0,14,0,0,40,1,0
20,2,9,0,2001,30,1,0
26,2,13,0,0,40,1,0
41,0,15,0,2415,60,3,1
21,2,9,0,0,40,1,0
48,0,3,0,2042,50,2,0
22,2,10,0,0,40,1,0
37,0,12,0,0,35,6,0
47,0,10,0,0,30,1,1
61,1,13,0,0,40,1,0
47,0,14,0,0,40,5,1
37,0,9,0,0,25,1,0
46,1,11,0,0,40,6,0
42,0,9,0,0,48,2,0
41,1,9,0,0,40,1,0
33,0,5,0,0,40,5,0
24,2,13,0,0,35,1,0
27,2,12,0,0,40,1,0
